Title,year,population_wdi,pop_under_npl,rate,gini,comparability,source,link
KGZ,2018,6322800,1416307,22.4,,Yes,National Statistical Committee of the Kyrgyz Republic. Poverty line is absolute. Government estimate.,
KGZ,2019,6456200,1297696,20.1,23.8,Yes,National Statistical Committee ,
KGZ,2020,6579900,1664714,25.3,24.1,Yes,National Statistical Committee ,https://www.stat.gov.kg/ru/opendata/category/120/
KGZ,2021,6773400,2255542,33.3,23.8,No,National Statistical Committee ,https://www.stat.gov.kg/ru/opendata/category/120/
KGZ,2022,6974900,2315666,33.2,24.3,No,National Statistical Committee ,https://www.stat.gov.kg/ru/opendata/category/120/
KGZ,2023,7100800,2116038,29.8,24.1,No,National Statistical Committee ,https://www.stat.gov.kg/ru/publications/uroven-bednosti-v-kyrgyzskoj-respublike/
KGZ,2024,7019540,1871000,25.7,,Yes,National Statistical Committee ,
KIR,2000,88826,,,,,,
KIR,2001,90531,,,,,,
KIR,2002,92400,,,,,,
KIR,2003,94302,,,,,,
KIR,2004,96224,,,,,,
KIR,2005,98164,,,,,,
KIR,2006,100083,20549,21.8,,Yes,WDI,
KIR,2007,101998,,,,,,
KIR,2008,103966,,,,,,
KIR,2009,105996,,,,,,
KIR,2010,107995,,,,,,
KIR,2011,109871,,,,,,
KIR,2012,111618,,,,,,
KIR,2013,113311,,,,,,
KIR,2014,114985,,,,,,
KIR,2015,116707,,,,,,
KIR,2016,118513,,,,,,
KIR,2017,120362,,,,,,
KIR,2018,122261,,,,,,
KIR,2019,124241,25977,21.92,27.8,No,2019/20 HIES,
KIR,2020,126463,,,,,,
KIR,2021,128874,,,,,,
KIR,2022,131232,,,,,,
KIR,2023,133515,7383,5.53,24.7,Yes,2023/24 HIES,
KIR,2024,135763,,,,,,
LAO,2000,5430853,,,,,,
LAO,2001,5519707,,,,,,
LAO,2002,5606101,1841586,33.5,,Yes,WDI,
LAO,2003,5689065,,,,,,
LAO,2004,5768167,,,,,,
LAO,2005,5852970,,,,,,
LAO,2006,5946593,,,,,,
LAO,2007,6041348,1642141,27.6,,Yes,WDI,
LAO,2008,6135861,,,,,,
LAO,2009,6229930,,,,,,
LAO,2010,6323418,,,,,,
LAO,2011,6416327,,,,,,
LAO,2012,6508803,1501150,23.2,,Yes,Government of Lao PDR,
LAO,2013,6600742,,,,,,
LAO,2014,6691454,,,,,,
LAO,2015,6787419,,,,,,
LAO,2016,6891363,,,,,,
LAO,2017,6997917,,,,,,
LAO,2018,7105006,1273863,18.3,,No,Government of Lao PDR,
LAO,2019,7212053,,,,,,
LAO,2020,7319399,,,,,,
LAO,2021,7425057,,,,,,
LAO,2022,7529475,,,,,,
LAO,2023,7633779,,,,,,
LAO,2024,7736681,,,,,,
LBN,2000,4329340,,,,,,
LBN,2001,4401918,,,,,,
LBN,2002,4463504,,,,,,
LBN,2003,4525508,,,,,,
LBN,2004,4599279,,,,,,
LBN,2005,4671102,,,,,,
LBN,2006,4751136,,,,,,
LBN,2007,4844118,,,,,,
LBN,2008,4925354,,,,,,
LBN,2009,4992287,,,,,,
LBN,2010,5041288,,,,,,
LBN,2011,5096020,,27.4,31.8,,Central Administration for Statistics,http://www.cas.gov.lb/images/PDFs/Poverty/Snapshot%20of%20Poverty%20and%20Labor%20Market%20in%20Lebanon.pdf
LBN,2012,5235742,,,,,,
LBN,2013,5743436,,,,,,
LBN,2014,6346990,,,,,,
LBN,2015,6472469,,,,,,
LBN,2016,6323060,,,,,,
LBN,2017,6160128,,,,,,
LBN,2018,5984119,,,,,,
LBN,2019,5794594,,,,,,
LBN,2020,5702398,,,,,,
LBN,2021,5718122,,,,,,
LBN,2022,5744489,,,,,,
LBN,2023,5773493,,,,,,
LBN,2024,5805962,,,,,,
LBR,2000,2895224,,,,,,
LBR,2001,2981648,,,,,,
LBR,2002,3060599,,,,,,
LBR,2003,3085173,,,,,,
LBR,2004,3122447,,,,,,
LBR,2005,3266318,,,,,,
LBR,2006,3455397,,,,,,
LBR,2007,3632740,2241251,63.8,36.47775,No,CWIQ 2007,
LBR,2008,3783887,,,,,,
LBR,2009,3905066,,,,,,
LBR,2010,4019956,,,,,,
LBR,2011,4181150,,,,,,
LBR,2012,4331740,,,,,,
LBR,2013,4427313,,,,,,
LBR,2014,4519398,2375389,54.1,33.23788,No,HIES 2014,
LBR,2015,4612329,,,,,,
LBR,2016,4706097,2348436,50.9,33,Yes,HIES 2016,
LBR,2017,4796631,,,,,,
LBR,2018,4889391,,,,,,
LBR,2019,4985289,,,,,,
LBR,2020,5087584,,,,,,
LBR,2021,5193416,,,,,,
LBR,2022,5302681,,,,,,
LBR,2023,5418377,,,,,,
LBR,2024,5536950,,,,,,
LCA,2000,159500,,,,,,
LCA,2001,160594,,,,,,
LCA,2002,161799,,,,,,
LCA,2003,163047,,,,,,
LCA,2004,164239,,,,,,
LCA,2005,165386,,,,,,
LCA,2006,166470,,,,,,
LCA,2007,167518,,,,,,
LCA,2008,168576,,,,,,
LCA,2009,169688,,,,,,
LCA,2010,170935,,,,,,
LCA,2011,172145,,,,,,
LCA,2012,173124,,,,,,
LCA,2013,173978,,,,,,
LCA,2014,174804,,,,,,
LCA,2015,175623,44302,25,43.2,No,"Saint Lucia National Report of Living Conditions 2016 - Final Report, December 2018",https://stats.gov.lc/wp-content/uploads/2019/01/Saint-Lucia-National-Report-of-Living-Conditions-2016-Final_December-2018.pdf
LCA,2016,176413,,,,,,
LCA,2017,177163,,,,,,
LCA,2018,177888,,,,,,
LCA,2019,178583,,,,,,
LCA,2020,179237,,,,,,
LCA,2021,179651,,,,,,
LCA,2022,179857,,,,,,
LCA,2023,180251,,,,,,
LCA,2024,180805,,,,,,
LKA,2000,18776371,,,,,,
LKA,2001,18920275,,,,,,
LKA,2002,19110707,7908512,46.8,40,Yes,Department of Census and Statistics,
LKA,2003,19303180,,,,,,
LKA,2004,19490431,,,,,,
LKA,2005,19673866,,,,,,
LKA,2006,19870706,6274320,34.1,40,Yes,Department of Census and Statistics,
LKA,2007,20078655,,,,,,
LKA,2008,20285643,,,,,,
LKA,2009,20482477,5775924,28.4,36,Yes,Department of Census and Statistics,
LKA,2010,20668557,,,,,,
LKA,2011,20859743,,,,,,
LKA,2012,21017147,4473020,22.5,39,Yes,Department of Census and Statistics,
LKA,2013,21131756,,,,,,
LKA,2014,21239457,,,,,,
LKA,2015,21336697,,,,,,
LKA,2016,21425494,3305619,16,39,Yes,Department of Census and Statistics,
LKA,2017,21506813,,,,,,
LKA,2018,21670000,,,,,,
LKA,2019,21803000,3038514,14.3,38,Yes,Department of Census and Statistics,
LKA,2020,21919000,,,,,,
LKA,2021,22156000,,,,,,
LKA,2022,22181000,,,,,,
LKA,2023,22037000,,,,,,
LKA,2024,22296324,,,,,,
LSO,2000,1998630,,,,,,
LSO,2001,1999473,,,,,,
LSO,2002,1997534,1076709,56.6,51.57492,Yes,WDI,
LSO,2003,1993030,,,,,,
LSO,2004,1985384,,,,,,
LSO,2005,1977424,,,,,,
LSO,2006,1976780,,,,,,
LSO,2007,1983465,,,,,,
LSO,2008,1995014,,,,,,
LSO,2009,2009169,,,,,,
LSO,2010,2022747,,,,,,
LSO,2011,2037677,,,,,,
LSO,2012,2054718,,,,,,
LSO,2013,2073939,,,,,,
LSO,2014,2095242,,,,,,
LSO,2015,2118521,,,,,,
LSO,2016,2143872,,,,,,
LSO,2017,2170617,1039432,49.7,,Yes,CMSHBS 2017/18,
LSO,2018,2198017,,,,,,
LSO,2019,2225702,,,,,,
LSO,2020,2254100,,,,,,
LSO,2021,2281454,,,,,,
LSO,2022,2305825,,,,,,
LSO,2023,2330318,,,,,,
LSO,2024,2356083,,,,,,
MAR,2000,28554415,4413992,15.3,40.63701,,,
MAR,2001,28930097,,,,Yes,,
MAR,2002,29301817,,,,Yes,,
MAR,2003,29661270,,,,Yes,,
MAR,2004,30033125,,,,Yes,,
MAR,2005,30431902,,,,Yes,,
MAR,2006,30833022,,,,Yes,,
MAR,2007,31232633,2779103,8.9,40.71,Yes,,
MAR,2008,31634992,,,,Yes,,
MAR,2009,32042877,,,,Yes,,
MAR,2010,32464865,,,,,,
MAR,2011,32903699,,,,Yes,,
MAR,2012,33352169,,,,Yes,,
MAR,2013,33803527,1623589,4.8,39.54851,Yes,,
MAR,2014,34248603,,,,Yes,,
MAR,2015,34680458,,,,Yes,,
MAR,2016,35107264,,,,,,
MAR,2017,35528115,,,,,,
MAR,2018,35927511,,,,,,
MAR,2019,36304408,,,,,,
MAR,2020,36688772,,,,,,
MAR,2021,37076584,,,,,,
MAR,2022,37457971,,3.9,40.5,Yes,"Evolution du niveau de vie de la population à la lumière des résultats de l’Enquête Nationale sur le Niveau de Vie des Ménages de 2022, Juin 2024, HCP",https://www.hcp.ma/Evolution-du-niveau-de-vie-de-la-population-a-la-lumiere-des-resultats-de-l-Enquete-Nationale-sur-le-Niveau-de-Vie-des_a3900.html
MAR,2023,37840044,,,,,,
MAR,2024,38211456,,,,,,
MDA,2000,2924668,,,,,,
MDA,2001,2918135,,,,No,National Bureau of Statistics of Moldova,
MDA,2002,2911385,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2003,2903198,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2004,2896023,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2005,2888985,,,,,,
MDA,2006,2880967,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2007,2874299,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2008,2868833,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2009,2865213,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2010,2862354,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2011,2860699,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2012,2860324,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2013,2859558,,,,Yes,National Bureau of Statistics of Moldova,
MDA,2014,2857815,,29.5,25.94,No,National Bureau of Statistics of Moldova,
MDA,2015,2835978,,25.4,25.79,Yes,National Bureau of Statistics of Moldova,
MDA,2016,2803186,,26.4,25.8,Yes,National Bureau of Statistics of Moldova,
MDA,2017,2755189,,27.7,25.02,Yes,National Bureau of Statistics of Moldova,
MDA,2018,2707203,,23,24.93,Yes,National Bureau of Statistics of Moldova,
MDA,2019,2664224,,25.2,27.62,No,National Bureau of Statistics of Moldova,
MDA,2020,2635130,,26.8,26.99,Yes,National Bureau of Statistics of Moldova,
MDA,2021,2595809,,24.5,27.8,Yes,National Bureau of Statistics of Moldova,
MDA,2022,2538894,,31.1,28.17,Yes,National Bureau of Statistics of Moldova,https://statbank.statistica.md/PxWeb/pxweb/en/30%20Statistica%20sociala/30%20Statistica%20sociala__04%20NIV__NIV070/NIV070100.px/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774
MDA,2023,2486891,,31.6,29.48,Yes,National Bureau of Statistics of Moldova,https://statistica.gov.md/en/statistic_indicator_details/3
MDA,2024,2365420,,,,,,
MDG,2000,16216431,,,,,,
MDG,2001,16709665,11512740,70.8,47.43543,Yes,WDI,
MDG,2002,17211934,,,,Yes,,
MDG,2003,17724310,,,,Yes,,
MDG,2004,18250774,,,,Yes,,
MDG,2005,18792171,13422482,73.2,39.93718,Yes,WDI,
MDG,2006,19350299,,,,Yes,,
MDG,2007,19924958,,,,Yes,,
MDG,2008,20513599,,,,Yes,,
MDG,2009,21117092,,,,Yes,,
MDG,2010,21731053,15165726,71.7,42.41749,,WDI,
MDG,2011,22348158,,,,Yes,,
MDG,2012,22966240,15799027,72.9,42.64818,Yes,WDI,
MDG,2013,23588073,,,,Yes,,
MDG,2014,24215976,,,,Yes,,
MDG,2015,24850912,,,,Yes,,
MDG,2016,25501941,,,,,,
MDG,2017,26169542,,,,,,
MDG,2018,26846541,,,,,,
MDG,2019,27533134,,,,,,
MDG,2020,28225177,,,,,,
MDG,2021,28915653,,75.2,,No,https://instat.mg/documents/upload/main/INSTAT_Epm21-22_06-2024.pdf,
MDG,2022,29611714,,,,,,
MDG,2023,30325732,,,,,,
MDG,2024,31056610,,,,,,
MDV,2000,282507,,,,,,
MDV,2001,287324,,,,,,
MDV,2002,292284,,,,,,
MDV,2003,297226,,,,,,
MDV,2004,302135,,,,,,
MDV,2005,307018,,,,,,
MDV,2006,314401,,,,,,
MDV,2007,325126,,,,,,
MDV,2008,336883,,,,,,
MDV,2009,349037,,,,,,
MDV,2010,361575,,,,,,
MDV,2011,374440,,,,,,
MDV,2012,387539,,,,,,
MDV,2013,400728,,,,,,
MDV,2014,416738,,,,,,
MDV,2015,435582,,,,,,
MDV,2016,454252,,8.2,,No,National Bureau of Statistics (NBS) HIES 2016 Poverty report (http://statisticsmaldives.gov.mv/nbs/wp-content/uploads/2018/10/HIES2016-PovertyInequality_Report-ENG.pdf). Poverty line is relative. Government estimate.,
MDV,2017,472442,,,,,,
MDV,2018,489758,,,,,,
MDV,2019,504508,24048,5.4,29.3,No,HIES 2019,
MDV,2020,514438,,,,,,
MDV,2021,521457,,,,,,
MDV,2022,523787,,,,,,
MDV,2023,521021,,,,,,
MDV,2024,517887,,,,,,
MEX,2000,97873442,,,52.58397,,,
MEX,2001,99394288,,,,,,
MEX,2002,100917081,,,50.08865,,,
MEX,2003,102429341,,,,,,
MEX,2004,103945813,,,50.03057,,,
MEX,2005,105442402,,,50.12036,,,
MEX,2006,106886790,,,48.93605,,,
MEX,2007,108302973,,,,,,
MEX,2008,109684489,48975860,44.36,49.88385,Yes,,
MEX,2009,111049428,,,,,,
MEX,2010,112532401,,,,,,
MEX,2011,114150481,,,,,,
MEX,2012,115755909,53182344,45.48,48.71347,Yes,,
MEX,2013,117290686,,,,,,
MEX,2014,118755887,55374640,46.17,48.72244,Yes,,
MEX,2015,120149897,,,,,,
MEX,2016,121519221,52221057,43.23,49.83734488,No,Coneval using  ENIGH,
MEX,2017,122839258,,,,,,
MEX,2018,124013861,51890880,41.91,45.7461,Yes,Coneval using  ENIGH,
MEX,2019,125085311,,,,,,
MEX,2020,125998302,55654225,43.91,44.9647,Yes,Coneval using  ENIGH,
MEX,2021,126705138,,,,,,
MEX,2022,127504125,46804512,36.3,43.1,Yes,Coneval using  ENIGH,
MEX,2023,128455567,,,,,,
MEX,2024,129388474,38489971,29.6,42,Yes,INEGI using ENIGH,
MHL,2000,54224,,,,,,
MHL,2001,54413,,,,,,
MHL,2002,54496,,,,,,
MHL,2003,54493,,,,,,
MHL,2004,54435,,,,,,
MHL,2005,54337,,,,,,
MHL,2006,54208,,,,,,
MHL,2007,54038,,,,,,
MHL,2008,53816,,,,,,
MHL,2009,53593,,,,,,
MHL,2010,53416,,,,,,
MHL,2011,52971,,,,,,
MHL,2012,52203,,,,,,
MHL,2013,51352,,,,,,
MHL,2014,50419,,,,,,
MHL,2015,49410,,,,,,
MHL,2016,48329,,,,,,
MHL,2017,47187,,,,,,
MHL,2018,45989,,,,,,
MHL,2019,44728,3054,7.2,,No,,
MHL,2020,43413,,,,,,
MHL,2021,42050,,,,,,
MHL,2022,41569,,,,,,
MHL,2023,41996,,,,,,
MKD,2000,2026350,,,,,,
MKD,2001,2034882,,,,,,
MKD,2002,2020157,,,,,,
MKD,2003,2022725,,,,,,
MKD,2004,2016186,,,,,,
MKD,2005,2005330,,,,,,
MKD,2006,1994287,,,,,,
MKD,2007,1982933,,,,,,
MKD,2008,1971493,,,,,,
MKD,2009,1958782,,27,,Yes,EUROSTAT,
MKD,2010,1946298,,26.8,,Yes,EUROSTAT,
MKD,2011,1937398,,26.2,,Yes,EUROSTAT,
MKD,2012,1929821,,24.2,,Yes,EUROSTAT,
MKD,2013,1922716,,22.1,35.2,Yes,EUROSTAT,
MKD,2014,1917557,,21.5,33.7,Yes,EUROSTAT,
MKD,2015,1912430,,21.9,33.6,Yes,EUROSTAT,
MKD,2016,1906313,,22.2,32.4,Yes,EUROSTAT,
MKD,2017,1898657,,21.9,31.9,Yes,EUROSTAT,
MKD,2018,1889051,,21.6,30.7,Yes,EUROSTAT,
MKD,2019,1876262,,21.8,31.4,Yes,EUROSTAT,https://ec.europa.eu/eurostat/databrowser/view/tessi010/default/table?lang=en
MKD,2020,1856124,,23,30.3,Yes,MKD NSO,https://www.stat.gov.mk/Default_en.aspx
MKD,2021,1837114,,22.9,29.8,Yes,MKD NSO,https://www.stat.gov.mk/Default_en.aspx
MKD,2022,1831712,,22.2,30.3,,MKD NSO,https://www.stat.mk/en/stat/population-and-living-conditions/standard-of-living/laeken-poverty-indicators/laeken-poverty-indicators/
MKD,2023,1811980,,,,,,
MKD,2024,1831712,,,,,,
MLI,2000,11239101,,,,,,
MLI,2001,11583824,5748268,50.9,,No,"Geography of Poverty in Mali, World Bank 2015.  http://documents.worldbank.org/curated/en/877031468299934506/Mali-Geography-of-poverty-in-Mali",
MLI,2002,11952660,,,,,,
MLI,2003,12342165,,,,,,
MLI,2004,12751995,,,,,,
MLI,2005,13180551,,,,,,
MLI,2006,13623541,5515686,41.7,38.92996,Yes,"Geography of Poverty in Mali, World Bank 2015.  http://documents.worldbank.org/curated/en/877031468299934506/Mali-Geography-of-poverty-in-Mali",
MLI,2007,14080912,,,,,,
MLI,2008,14551117,,,,,,
MLI,2009,15032635,6003311,41.1,33.03796,Yes,"Geography of Poverty in Mali, World Bank 2015.  http://documents.worldbank.org/curated/en/877031468299934506/Mali-Geography-of-poverty-in-Mali",
MLI,2010,15529181,,,,,,
MLI,2011,16039734,7041540,45.4,42,Yes,EMOP,
MLI,2012,16514687,,,,,,
MLI,2013,17004033,7747950,47.1,38,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2014,17551814,7940170,46.9,37,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2015,18112907,8231680,47.2,34,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2016,18700106,8409960,46.8,34,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2017,19311355,8310990,44.9,36,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2018,19934298,8295014,42.1,33,Yes,EHCVM,
MLI,2019,20567424,8333100,42.3,36,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2020,21224040,8484750,41.9,38,Yes,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2021,21904983,9735059,45.5,31,No,EHCVM (comparable with the previous EHCVM),
MLI,2022,22593590,10280083,45.5,33,,EMOP (comparable to EMOP),https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2023,23293698,10225933,43.9,32,,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MLI,2024,24015789,10398836,43.3,32,,EMOP,https://www.instat-mali.org/fr/publications/enquete-modulaire-et-permanente-aupres-des-menages-emop
MMR,2000,45538332,,,,,,
MMR,2001,46014826,,,,,,
MMR,2002,46480230,,,,,,
MMR,2003,46924293,,,,,,
MMR,2004,47338446,,,,,,
MMR,2005,47724471,,48.2,,Yes,World Bank using IHLCA/EAPPOV/GMD,
MMR,2006,48088274,,,,,,
MMR,2007,48445647,,,,,,
MMR,2008,48729486,,,,,,
MMR,2009,49015836,,,,,,
MMR,2010,49390988,,42.2,41.6,Yes,World Bank using IHLCA/EAPPOV/GMD,
MMR,2011,49794522,,,,,,
MMR,2012,50218185,,,,,,
MMR,2013,50648334,,,,,,
MMR,2014,51072436,,,,,,
MMR,2015,51483949,16821578,32.1,38.1,Yes,World Bank using MPLCS/EAPPOV/GMD.,
MMR,2016,51892349,,,,,,
MMR,2017,52288341,,24.8,30.7,Yes,World Bank using MLCS/EAPPOV/GMD,
MMR,2018,52666014,,,,,,
MMR,2019,53040212,,,,,,
MMR,2020,53423198,,,,,,
MMR,2021,53798084,,,,,,
MMR,2022,54179306,,,,,,
MMR,2023,54577997,,,,,,
MMR,2024,54964695,,,,,,
MNE,2000,604950,,,,,,
MNE,2001,607389,,,,,,
MNE,2002,609828,,,,,,
MNE,2003,612267,,,,,,
MNE,2004,613353,,,,,,
MNE,2005,614261,,,,,,
MNE,2006,615025,,,,,,
MNE,2007,615875,,,,,,
MNE,2008,616969,,,,,,
MNE,2009,618294,,,,,,
MNE,2010,619428,,,,,,
MNE,2011,620079,,,,,,
MNE,2012,620601,156391,25.2,38.5,Yes,"NSO, new releast of the SILC to replace earlier estimates using HBS, http://monstat.org/cg/novosti.php?id=2880",
MNE,2013,621207,149711,24.1,36.5,Yes,"NSO, new releast of the SILC to replace earlier estimates using HBS, http://monstat.org/cg/novosti.php?id=2880",
MNE,2014,621810,151722,24.4,36.5,Yes,"National Statistics Office.  At risk of poverty rate, reported year is income reference year. Poverty line is relative. Government estimate.",
MNE,2015,622159,149318,24,36.5,Yes,"National Statistics Office.  At risk of poverty rate, reported year is income reference year. Poverty line is relative. Government estimate.",
MNE,2016,622303,146864,23.6,36.7,Yes,Eurostat,
MNE,2017,622373,148125,23.8,34.7,Yes,"NSO, Eurostat",
MNE,2018,622227,152446,24.5,34.1,Yes,"NSO, Eurostat",
MNE,2019,622028,140578,22.6,32.9,Yes,"NSO, projection",
MNE,2020,621306,131717,21.2,32.5,Yes,EUROSTAT,
MNE,2021,619211,125700,20.3,31.5,Yes,"EUROSTAT, NSO",
MNE,2022,617213,124060,20.1,29.4,Yes,NSO,
MNE,2023,616177,123235,20,31.6,Yes,NSO,
MNE,2024,617213,,,,,,
MNG,2000,2450979,,,,,,
MNG,2001,2472601,,,,,,
MNG,2002,2494617,,,,,,
MNG,2003,2516454,,,,,,
MNG,2004,2537949,,,,,,
MNG,2005,2559255,,,,,,
MNG,2006,2581242,,,,,,
MNG,2007,2605643,,,,,,
MNG,2008,2633887,,,,,,
MNG,2009,2666713,,,,,,
MNG,2010,2702520,,38.8,33.05,No,,
MNG,2011,2743938,,33.7,33.88351,Yes,,
MNG,2012,2792349,,27.4,33.75162,Yes,,
MNG,2013,2845153,,,,,,
MNG,2014,2902823,,21.6,32.03779,Yes,,
MNG,2015,2964749,,,,,,
MNG,2016,3029555,,29.6,32.34573,Yes,,
MNG,2017,3096030,,,,,,
MNG,2018,3163991,,28.4,32.74,Yes,,
MNG,2019,3232430,,,,,,
MNG,2020,3294335,,,,No,,
MNG,2021,3347782,,,,,,
MNG,2022,3398366,,27.1,31.416,No,,
MNG,2023,3447157,,,,,,
MNG,2024,3493629,,,,,,
MOZ,2000,17768505,,,,,,
MOZ,2001,18220716,,,,,,
MOZ,2002,18694946,,60.3,,,calculation based on household survey by poverty team of MOZ,
MOZ,2003,19186754,,,,,,
MOZ,2004,19694411,,,,,,
MOZ,2005,20211114,,,,,,
MOZ,2006,20735982,,,,,,
MOZ,2007,21280513,,,,,,
MOZ,2008,21845571,,58.7,,,calculation based on household survey by poverty team of MOZ,
MOZ,2009,22436660,,,,,,
MOZ,2010,23073723,,,,,,
MOZ,2011,23760421,,,,,,
MOZ,2012,24487611,,,,,,
MOZ,2013,25251731,,,,,,
MOZ,2014,26038704,,48.4,,,calculation based on household survey by poverty team of MOZ,
MOZ,2015,26843246,,,,,,
MOZ,2016,27696493,,,,,,
MOZ,2017,28569441,,,,,,
MOZ,2018,29423878,,,,,,
MOZ,2019,30285595,,68.2,,,https://www.mef.gov.mz/index.php/publicacoes/estrategias/2184-estrategia-nacional-de-desenvolvimento-2025-2024/file,
MOZ,2020,31178239,,,,,,
MOZ,2021,32077072,,,,,,
MOZ,2022,32969518,,65,,,https://www.mef.gov.mz/index.php/publicacoes/estrategias/2184-estrategia-nacional-de-desenvolvimento-2025-2024/file,
MOZ,2023,33897354,,,,,,
MOZ,2024,34829586,,,,,,
MRT,2000,2695003,1381773,51,39.02847,,ONS,
MRT,2001,2761823,,,,,,
MRT,2002,2821703,,,,,,
MRT,2003,2883326,,,,,,
MRT,2004,2946575,1420998,46.7,40.16877,Yes,ONS,
MRT,2005,3012360,,,,,,
MRT,2006,3081229,,,,,,
MRT,2007,3153508,,,,,,
MRT,2008,3233336,1431167,42,35.68538,Yes,ONS,
MRT,2009,3322616,,,,,,
MRT,2010,3419461,,,,,,
MRT,2011,3524249,,,,,,
MRT,2012,3636113,,,,,,
MRT,2013,3742959,,,,,,
MRT,2014,3843174,1393925,34.3,33.614,No,ANSADE/WB,
MRT,2015,3946220,,,,,,
MRT,2016,4051890,,,,,,
MRT,2017,4160015,,,,,,
MRT,2018,4270712,,,,,,
MRT,2019,4383849,1439172,31.8,31.638,Yes,ANSADE/WB,
MRT,2020,4498604,,,,,,
MRT,2021,4614974,,,,,,
MRT,2022,4736139,,,,,,
MRT,2023,4862989,,,,,,
MRT,2024,4993922,,,,,,
MUS,2000,1186873,,,,,,
MUS,2001,1196287,,,,Yes,,
MUS,2002,1204621,,,,Yes,,
MUS,2003,1213370,,,,Yes,,
MUS,2004,1221003,,,,Yes,,
MUS,2005,1228254,,,,Yes,,
MUS,2006,1233996,,,,Yes,,
MUS,2007,1239630,,,,Yes,,
MUS,2008,1244121,,,,Yes,,
MUS,2009,1247429,,,,Yes,,
MUS,2010,1250400,,,,,,
MUS,2011,1252404,,,,Yes,,
MUS,2012,1255882,99215,7.9,,Yes,HBS,
MUS,2013,1258927,,,,Yes,,
MUS,2014,1261208,,,,Yes,,
MUS,2015,1262879,,,,Yes,,
MUS,2016,1263747,,,,,,
MUS,2017,1264887,130255,10.4,,Yes,"HBS, income based relative (50% of median income) poverty line in per adult equivalent terms",
MUS,2018,1265577,,,,,,
MUS,2019,1265985,,,,,,
MUS,2020,1266014,,,,,,
MUS,2021,1266334,,,,,,
MUS,2022,1262523,,,,,,
MUS,2023,1261041,,8.4,,,https://statsmauritius.govmu.org/Documents/Statistics/By_Subject/Poverty/Poverty_Analysis_Report%20_Yr23_100225.pdf,
MUS,2024,1266284,,,,,,
MWI,2000,11229387,,,,,,
MWI,2001,11498818,,,,,,
MWI,2002,11784498,,,,,,
MWI,2003,12087965,,,,,,
MWI,2004,12411342,6642244,52.4,39.87346,Yes,Poverty Assessment,
MWI,2005,12755648,,,,,,
MWI,2006,13118307,,,,,,
MWI,2007,13495463,,,,,,
MWI,2008,13889423,,,,,,
MWI,2009,14298932,,,,,,
MWI,2010,14718422,7689717,50.7,45.47597,Yes,Poverty Assessment,
MWI,2011,15146094,,,,,,
MWI,2012,15581251,,,,,,
MWI,2013,16024775,,,,,,
MWI,2014,16477966,,,,,,
MWI,2015,16938942,,,,,,
MWI,2016,17405624,9317161,51.5,42.26,Yes,"New household survey (IHS4), Malawi NSO.",
MWI,2017,17881167,,,,,,
MWI,2018,18367883,,,,,,
MWI,2019,18867337,,50.74,37.89,Yes,Poverty Assessment,
MWI,2020,19377061,,,,,,
MWI,2021,19889742,,,,,,
MWI,2022,20405317,,,,,,
MWI,2023,20931751,,,,,,
MWI,2024,21475962,,,,,,
MYS,2000,22945150,,,,,,
MYS,2001,23542517,,,,,,
MYS,2002,24142445,1234139,5.1,,Yes,Department of Statistics Malaysia,
MYS,2003,24739411,,,,,,
MYS,2004,25333247,1434924,5.7,,Yes,Department of Statistics Malaysia,
MYS,2005,25923536,,,,,,
MYS,2006,26509413,,,,,,
MYS,2007,27092604,958530,3.6,,Yes,Department of Statistics Malaysia,
MYS,2008,27664296,,,,,,
MYS,2009,28217204,1049005,3.8,45.48,Yes,Department of Statistics Malaysia,
MYS,2010,28717731,,,,,,
MYS,2011,29184133,,,,,,
MYS,2012,29660212,501670,1.7,43.944,Yes,Department of Statistics Malaysia,
